Source	Target	Type	Class	FDR_log
TNF	C3AR1	Directed	cytokine	180.5543957967264
TNF	C5AR1	Directed	cytokine	180.5543957967264
TNF	CA2	Directed	cytokine	180.5543957967264
TNF	CALCA	Directed	cytokine	180.5543957967264
TNF	CALHM6	Directed	cytokine	180.5543957967264
TNF	CALR	Directed	cytokine	180.5543957967264
TNF	CARD16	Directed	cytokine	180.5543957967264
TNF	CARD6	Directed	cytokine	180.5543957967264
TNF	CASP1	Directed	cytokine	180.5543957967264
TNF	CASP10	Directed	cytokine	180.5543957967264
TNF	CASP3	Directed	cytokine	180.5543957967264
TNF	CASP4	Directed	cytokine	180.5543957967264
TNF	CASP7	Directed	cytokine	180.5543957967264
TNF	CASP8	Directed	cytokine	180.5543957967264
TNF	CBR3	Directed	cytokine	180.5543957967264
TNF	CCL1	Directed	cytokine	180.5543957967264
TNF	CCL11	Directed	cytokine	180.5543957967264
TNF	CCL13	Directed	cytokine	180.5543957967264
TNF	CCL17	Directed	cytokine	180.5543957967264
TNF	CCL18	Directed	cytokine	180.5543957967264
TNF	CCL19	Directed	cytokine	180.5543957967264
TNF	CCL2	Directed	cytokine	180.5543957967264
TNF	CCL20	Directed	cytokine	180.5543957967264
TNF	CCL22	Directed	cytokine	180.5543957967264
TNF	CCL25	Directed	cytokine	180.5543957967264
TNF	CCL26	Directed	cytokine	180.5543957967264
TNF	CCL3	Directed	cytokine	180.5543957967264
TNF	CCL4	Directed	cytokine	180.5543957967264
TNF	CCL5	Directed	cytokine	180.5543957967264
TNF	CCL7	Directed	cytokine	180.5543957967264
TNF	CCL8	Directed	cytokine	180.5543957967264
TNF	CCN1	Directed	cytokine	180.5543957967264
TNF	CCND2	Directed	cytokine	180.5543957967264
TNF	CCND3	Directed	cytokine	180.5543957967264
TNF	CCR1	Directed	cytokine	180.5543957967264
TNF	CCR2	Directed	cytokine	180.5543957967264
TNF	CCR3	Directed	cytokine	180.5543957967264
TNF	CCR4	Directed	cytokine	180.5543957967264
TNF	CCR5	Directed	cytokine	180.5543957967264
TNF	CCR6	Directed	cytokine	180.5543957967264
TNF	CCR7	Directed	cytokine	180.5543957967264
TNF	CCR8	Directed	cytokine	180.5543957967264
TNF	CCRL2	Directed	cytokine	180.5543957967264
TNF	CD14	Directed	cytokine	180.5543957967264
TNF	CD163	Directed	cytokine	180.5543957967264
TNF	CD1B	Directed	cytokine	180.5543957967264
TNF	CD1C	Directed	cytokine	180.5543957967264
TNF	CD200	Directed	cytokine	180.5543957967264
TNF	CD209	Directed	cytokine	180.5543957967264
TNF	CD247	Directed	cytokine	180.5543957967264
TNF	CD274	Directed	cytokine	180.5543957967264
TNF	CD28	Directed	cytokine	180.5543957967264
TNF	CD38	Directed	cytokine	180.5543957967264
TNF	CD3D	Directed	cytokine	180.5543957967264
TNF	CD3E	Directed	cytokine	180.5543957967264
TNF	CD4	Directed	cytokine	180.5543957967264
TNF	CD40	Directed	cytokine	180.5543957967264
TNF	CD40LG	Directed	cytokine	180.5543957967264
TNF	CD47	Directed	cytokine	180.5543957967264
TNF	CD5	Directed	cytokine	180.5543957967264
TNF	CD69	Directed	cytokine	180.5543957967264
TNF	CD74	Directed	cytokine	180.5543957967264
TNF	CD80	Directed	cytokine	180.5543957967264
TNF	CD83	Directed	cytokine	180.5543957967264
TNF	CD86	Directed	cytokine	180.5543957967264
TNF	CDC42EP2	Directed	cytokine	180.5543957967264
TNF	CDH3	Directed	cytokine	180.5543957967264
TNF	CDKN1A	Directed	cytokine	180.5543957967264
TNF	CDKN2A	Directed	cytokine	180.5543957967264
TNF	CEMIP2	Directed	cytokine	180.5543957967264
TNF	CFB	Directed	cytokine	180.5543957967264
TNF	CFL1	Directed	cytokine	180.5543957967264
TNF	CFLAR	Directed	cytokine	180.5543957967264
TNF	CH25H	Directed	cytokine	180.5543957967264
TNF	CHI3L1	Directed	cytokine	180.5543957967264
TNF	CHI3L2	Directed	cytokine	180.5543957967264
TNF	CHST11	Directed	cytokine	180.5543957967264
TNF	CHST2	Directed	cytokine	180.5543957967264
TNF	CIITA	Directed	cytokine	180.5543957967264
TNF	CISH	Directed	cytokine	180.5543957967264
TNF	CLEC2D	Directed	cytokine	180.5543957967264
TNF	CLEC4E	Directed	cytokine	180.5543957967264
TNF	CLEC5A	Directed	cytokine	180.5543957967264
TNF	CLU	Directed	cytokine	180.5543957967264
TNF	CMKLR1	Directed	cytokine	180.5543957967264
TNF	CNP	Directed	cytokine	180.5543957967264
TNF	CNR2	Directed	cytokine	180.5543957967264
TNF	COL15A1	Directed	cytokine	180.5543957967264
TNF	COL4A1	Directed	cytokine	180.5543957967264
TNF	COL4A2	Directed	cytokine	180.5543957967264
TNF	COTL1	Directed	cytokine	180.5543957967264
TNF	CREB3L3	Directed	cytokine	180.5543957967264
TNF	CREM	Directed	cytokine	180.5543957967264
TNF	CRISPLD2	Directed	cytokine	180.5543957967264
TNF	CRP	Directed	cytokine	180.5543957967264
TNF	CSF1	Directed	cytokine	180.5543957967264
TNF	CSF1R	Directed	cytokine	180.5543957967264
TNF	CSF2	Directed	cytokine	180.5543957967264
TNF	CSF2RB	Directed	cytokine	180.5543957967264
TNF	CSF3	Directed	cytokine	180.5543957967264
TNF	CST7	Directed	cytokine	180.5543957967264
TNF	CTLA4	Directed	cytokine	180.5543957967264
TNF	CTSB	Directed	cytokine	180.5543957967264
TNF	CTSC	Directed	cytokine	180.5543957967264
TNF	CTSL	Directed	cytokine	180.5543957967264
TNF	CTSS	Directed	cytokine	180.5543957967264
TNF	CTSZ	Directed	cytokine	180.5543957967264
TNF	CX3CL1	Directed	cytokine	180.5543957967264
TNF	CXCL1	Directed	cytokine	180.5543957967264
TNF	CXCL10	Directed	cytokine	180.5543957967264
TNF	CXCL11	Directed	cytokine	180.5543957967264
TNF	CXCL13	Directed	cytokine	180.5543957967264
TNF	CXCL16	Directed	cytokine	180.5543957967264
TNF	CXCL2	Directed	cytokine	180.5543957967264
TNF	CXCL3	Directed	cytokine	180.5543957967264
TNF	CXCL5	Directed	cytokine	180.5543957967264
TNF	CXCL6	Directed	cytokine	180.5543957967264
TNF	CXCL8	Directed	cytokine	180.5543957967264
TNF	CXCL9	Directed	cytokine	180.5543957967264
TNF	CXCR1	Directed	cytokine	180.5543957967264
TNF	CXCR2	Directed	cytokine	180.5543957967264
TNF	CXCR3	Directed	cytokine	180.5543957967264
TNF	CXCR4	Directed	cytokine	180.5543957967264
TNF	CXCR5	Directed	cytokine	180.5543957967264
TNF	CYBA	Directed	cytokine	180.5543957967264
TNF	CYBB	Directed	cytokine	180.5543957967264
TNF	CYLD	Directed	cytokine	180.5543957967264
TNF	CYP19A1	Directed	cytokine	180.5543957967264
TNF	CYP27B1	Directed	cytokine	180.5543957967264
TNF	CYTIP	Directed	cytokine	180.5543957967264
TNF	DAXX	Directed	cytokine	180.5543957967264
TNF	DCSTAMP	Directed	cytokine	180.5543957967264
TNF	DDIT4	Directed	cytokine	180.5543957967264
TNF	DEFB103B	Directed	cytokine	180.5543957967264
TNF	DEFB4A	Directed	cytokine	180.5543957967264
TNF	DENND2D	Directed	cytokine	180.5543957967264
TNF	DENND4A	Directed	cytokine	180.5543957967264
TNF	DEPP1	Directed	cytokine	180.5543957967264
TNF	DOCK8	Directed	cytokine	180.5543957967264
TNF	DPYS	Directed	cytokine	180.5543957967264
TNF	DUSP10	Directed	cytokine	180.5543957967264
TNF	DUSP5	Directed	cytokine	180.5543957967264
TNF	DUSP6	Directed	cytokine	180.5543957967264
TNF	EBI3	Directed	cytokine	180.5543957967264
TNF	EFHD2	Directed	cytokine	180.5543957967264
TNF	EGLN2	Directed	cytokine	180.5543957967264
TNF	EHD1	Directed	cytokine	180.5543957967264
TNF	EIF2AK2	Directed	cytokine	180.5543957967264
TNF	EIF4EBP1	Directed	cytokine	180.5543957967264
TNF	ELMO1	Directed	cytokine	180.5543957967264
TNF	ENG	Directed	cytokine	180.5543957967264
TNF	ENPP2	Directed	cytokine	180.5543957967264
TNF	ETS1	Directed	cytokine	180.5543957967264
TNF	ETV6	Directed	cytokine	180.5543957967264
TNF	EXOC3L4	Directed	cytokine	180.5543957967264
TNF	FAS	Directed	cytokine	180.5543957967264
TNF	FASLG	Directed	cytokine	180.5543957967264
TNF	FCAR	Directed	cytokine	180.5543957967264
TNF	FCER1G	Directed	cytokine	180.5543957967264
TNF	FCER2	Directed	cytokine	180.5543957967264
TNF	FCGR2A	Directed	cytokine	180.5543957967264
TNF	FCGR2B	Directed	cytokine	180.5543957967264
TNF	FLT1	Directed	cytokine	180.5543957967264
TNF	FNBP1	Directed	cytokine	180.5543957967264
TNF	FOSL1	Directed	cytokine	180.5543957967264
TNF	FOXF1	Directed	cytokine	180.5543957967264
TNF	FOXP3	Directed	cytokine	180.5543957967264
TNF	FPR1	Directed	cytokine	180.5543957967264
TNF	FPR2	Directed	cytokine	180.5543957967264
TNF	FSCN1	Directed	cytokine	180.5543957967264
TNF	FTH1	Directed	cytokine	180.5543957967264
TNF	FUT4	Directed	cytokine	180.5543957967264
TNF	FUT7	Directed	cytokine	180.5543957967264
TNF	FZD5	Directed	cytokine	180.5543957967264
TNF	G0S2	Directed	cytokine	180.5543957967264
TNF	GADD45B	Directed	cytokine	180.5543957967264
TNF	GBP1	Directed	cytokine	180.5543957967264
TNF	GBP2	Directed	cytokine	180.5543957967264
TNF	GBP4	Directed	cytokine	180.5543957967264
TNF	GCH1	Directed	cytokine	180.5543957967264
TNF	GCLM	Directed	cytokine	180.5543957967264
TNF	GFPT2	Directed	cytokine	180.5543957967264
TNF	GLS	Directed	cytokine	180.5543957967264
TNF	GLUL	Directed	cytokine	180.5543957967264
TNF	GNA15	Directed	cytokine	180.5543957967264
TNF	GNAI2	Directed	cytokine	180.5543957967264
TNF	GNGT2	Directed	cytokine	180.5543957967264
TNF	GPR18	Directed	cytokine	180.5543957967264
TNF	GPR84	Directed	cytokine	180.5543957967264
TNF	GPR88	Directed	cytokine	180.5543957967264
TNF	GPX1	Directed	cytokine	180.5543957967264
TNF	GSDMD	Directed	cytokine	180.5543957967264
TNF	HAND1	Directed	cytokine	180.5543957967264
TNF	HAPLN1	Directed	cytokine	180.5543957967264
TNF	HAS2	Directed	cytokine	180.5543957967264
TNF	HAS3	Directed	cytokine	180.5543957967264
TNF	HBEGF	Directed	cytokine	180.5543957967264
TNF	HCAR3	Directed	cytokine	180.5543957967264
TNF	HERC5	Directed	cytokine	180.5543957967264
TNF	HIF1A	Directed	cytokine	180.5543957967264
TNF	HIVEP3	Directed	cytokine	180.5543957967264
TNF	HK2	Directed	cytokine	180.5543957967264
TNF	HK3	Directed	cytokine	180.5543957967264
TNF	HLA-A	Directed	cytokine	180.5543957967264
TNF	HLA-B	Directed	cytokine	180.5543957967264
TNF	HLA-C	Directed	cytokine	180.5543957967264
TNF	HLA-DRA	Directed	cytokine	180.5543957967264
TNF	HLA-DRB4	Directed	cytokine	180.5543957967264
TNF	HLA-E	Directed	cytokine	180.5543957967264
TNF	HLA-F	Directed	cytokine	180.5543957967264
TNF	HP	Directed	cytokine	180.5543957967264
TNF	HPRT1	Directed	cytokine	180.5543957967264
TNF	HSD11B1	Directed	cytokine	180.5543957967264
TNF	HSH2D	Directed	cytokine	180.5543957967264
TNF	HSP90B1	Directed	cytokine	180.5543957967264
TNF	HSPA5	Directed	cytokine	180.5543957967264
TNF	HSPA8	Directed	cytokine	180.5543957967264
TNF	ICAM1	Directed	cytokine	180.5543957967264
TNF	ICAM2	Directed	cytokine	180.5543957967264
TNF	ICOS	Directed	cytokine	180.5543957967264
TNF	IDO1	Directed	cytokine	180.5543957967264
TNF	IER3	Directed	cytokine	180.5543957967264
TNF	IFI27	Directed	cytokine	180.5543957967264
TNF	IFI35	Directed	cytokine	180.5543957967264
TNF	IFI6	Directed	cytokine	180.5543957967264
TNF	IFIH1	Directed	cytokine	180.5543957967264
TNF	IFIT1	Directed	cytokine	180.5543957967264
TNF	IFIT2	Directed	cytokine	180.5543957967264
TNF	IFIT3	Directed	cytokine	180.5543957967264
TNF	IFIT5	Directed	cytokine	180.5543957967264
TNF	IFITM1	Directed	cytokine	180.5543957967264
TNF	IFITM2	Directed	cytokine	180.5543957967264
TNF	IFITM3	Directed	cytokine	180.5543957967264
TNF	IFNAR2	Directed	cytokine	180.5543957967264
TNF	IFNB1	Directed	cytokine	180.5543957967264
TNF	IFNG	Directed	cytokine	180.5543957967264
TNF	IFNGR2	Directed	cytokine	180.5543957967264
TNF	IFNL1	Directed	cytokine	180.5543957967264
TNF	IFNL2	Directed	cytokine	180.5543957967264
TNF	IGFL1	Directed	cytokine	180.5543957967264
TNF	IKBKE	Directed	cytokine	180.5543957967264
TNF	IL10	Directed	cytokine	180.5543957967264
TNF	IL10RA	Directed	cytokine	180.5543957967264
TNF	IL12A	Directed	cytokine	180.5543957967264
TNF	IL12B	Directed	cytokine	180.5543957967264
TNF	IL12RB1	Directed	cytokine	180.5543957967264
TNF	IL13	Directed	cytokine	180.5543957967264
TNF	IL15	Directed	cytokine	180.5543957967264
TNF	IL15RA	Directed	cytokine	180.5543957967264
TNF	IL17A	Directed	cytokine	180.5543957967264
TNF	IL17C	Directed	cytokine	180.5543957967264
TNF	IL17RA	Directed	cytokine	180.5543957967264
TNF	IL18BP	Directed	cytokine	180.5543957967264
TNF	IL18R1	Directed	cytokine	180.5543957967264
TNF	IL1B	Directed	cytokine	180.5543957967264
TNF	IL1RL1	Directed	cytokine	180.5543957967264
TNF	IL1RN	Directed	cytokine	180.5543957967264
TNF	IL2	Directed	cytokine	180.5543957967264
TNF	IL20	Directed	cytokine	180.5543957967264
TNF	IL21	Directed	cytokine	180.5543957967264
TNF	IL21R	Directed	cytokine	180.5543957967264
TNF	IL22	Directed	cytokine	180.5543957967264
TNF	IL23A	Directed	cytokine	180.5543957967264
TNF	IL24	Directed	cytokine	180.5543957967264
TNF	IL25	Directed	cytokine	180.5543957967264
TNF	IL26	Directed	cytokine	180.5543957967264
TNF	IL27	Directed	cytokine	180.5543957967264
TNF	IL27RA	Directed	cytokine	180.5543957967264
TNF	IL2RA	Directed	cytokine	180.5543957967264
TNF	IL3	Directed	cytokine	180.5543957967264
TNF	IL32	Directed	cytokine	180.5543957967264
TNF	IL36A	Directed	cytokine	180.5543957967264
TNF	IL3RA	Directed	cytokine	180.5543957967264
TNF	IL4	Directed	cytokine	180.5543957967264
TNF	IL4I1	Directed	cytokine	180.5543957967264
TNF	IL4R	Directed	cytokine	180.5543957967264
TNF	IL5	Directed	cytokine	180.5543957967264
TNF	IL6	Directed	cytokine	180.5543957967264
TNF	IL6R	Directed	cytokine	180.5543957967264
TNF	IL7R	Directed	cytokine	180.5543957967264
TNF	IL9	Directed	cytokine	180.5543957967264
TNF	INHBA	Directed	cytokine	180.5543957967264
TNF	INPP5D	Directed	cytokine	180.5543957967264
TNF	IRAK2	Directed	cytokine	180.5543957967264
TNF	IRF1	Directed	cytokine	180.5543957967264
TNF	IRF2	Directed	cytokine	180.5543957967264
TNF	IRF4	Directed	cytokine	180.5543957967264
TNF	IRF5	Directed	cytokine	180.5543957967264
TNF	IRF7	Directed	cytokine	180.5543957967264
TNF	IRF8	Directed	cytokine	180.5543957967264
TNF	IRF9	Directed	cytokine	180.5543957967264
TNF	ISG15	Directed	cytokine	180.5543957967264
TNF	ISG20	Directed	cytokine	180.5543957967264
TNF	ITGA4	Directed	cytokine	180.5543957967264
TNF	ITGA5	Directed	cytokine	180.5543957967264
TNF	ITGAL	Directed	cytokine	180.5543957967264
TNF	ITGAM	Directed	cytokine	180.5543957967264
TNF	ITGAX	Directed	cytokine	180.5543957967264
TNF	ITGB2	Directed	cytokine	180.5543957967264
TNF	ITGB3	Directed	cytokine	180.5543957967264
TNF	ITGB6	Directed	cytokine	180.5543957967264
TNF	ITGB7	Directed	cytokine	180.5543957967264
TNF	JUNB	Directed	cytokine	180.5543957967264
TNF	KARS1	Directed	cytokine	180.5543957967264
TNF	KCNJ10	Directed	cytokine	180.5543957967264
TNF	KCNJ2	Directed	cytokine	180.5543957967264
TNF	KLF6	Directed	cytokine	180.5543957967264
TNF	KMO	Directed	cytokine	180.5543957967264
TNF	KRT16	Directed	cytokine	180.5543957967264
TNF	KRT17	Directed	cytokine	180.5543957967264
TNF	KRT6B	Directed	cytokine	180.5543957967264
TNF	KYNU	Directed	cytokine	180.5543957967264
TNF	L3MBTL3	Directed	cytokine	180.5543957967264
TNF	LAMP3	Directed	cytokine	180.5543957967264
TNF	LBP	Directed	cytokine	180.5543957967264
TNF	LCN2	Directed	cytokine	180.5543957967264
TNF	LCP2	Directed	cytokine	180.5543957967264
TNF	LDHA	Directed	cytokine	180.5543957967264
TNF	LDLR	Directed	cytokine	180.5543957967264
TNF	LGALS9	Directed	cytokine	180.5543957967264
TNF	LIF	Directed	cytokine	180.5543957967264
TNF	LIFR	Directed	cytokine	180.5543957967264
TNF	LIMK1	Directed	cytokine	180.5543957967264
TNF	LITAF	Directed	cytokine	180.5543957967264
TNF	LRG1	Directed	cytokine	180.5543957967264
TNF	LTA	Directed	cytokine	180.5543957967264
TNF	LTB	Directed	cytokine	180.5543957967264
TNF	LY96	Directed	cytokine	180.5543957967264
TNF	LYN	Directed	cytokine	180.5543957967264
TNF	MAP3K14	Directed	cytokine	180.5543957967264
TNF	MAPK11	Directed	cytokine	180.5543957967264
TNF	MARCKSL1	Directed	cytokine	180.5543957967264
TNF	MCF2	Directed	cytokine	180.5543957967264
TNF	MCL1	Directed	cytokine	180.5543957967264
TNF	MEFV	Directed	cytokine	180.5543957967264
TNF	MET	Directed	cytokine	180.5543957967264
TNF	MLKL	Directed	cytokine	180.5543957967264
TNF	MMP1	Directed	cytokine	180.5543957967264
TNF	MMP12	Directed	cytokine	180.5543957967264
TNF	MMP13	Directed	cytokine	180.5543957967264
TNF	MMP3	Directed	cytokine	180.5543957967264
TNF	MMP9	Directed	cytokine	180.5543957967264
TNF	MOB3C	Directed	cytokine	180.5543957967264
TNF	MPO	Directed	cytokine	180.5543957967264
TNF	MSC	Directed	cytokine	180.5543957967264
TNF	MSR1	Directed	cytokine	180.5543957967264
TNF	MT1A	Directed	cytokine	180.5543957967264
TNF	MT1E	Directed	cytokine	180.5543957967264
TNF	MT1F	Directed	cytokine	180.5543957967264
TNF	MT1G	Directed	cytokine	180.5543957967264
TNF	MT1M	Directed	cytokine	180.5543957967264
TNF	MT2A	Directed	cytokine	180.5543957967264
TNF	MUC1	Directed	cytokine	180.5543957967264
TNF	MUC4	Directed	cytokine	180.5543957967264
TNF	MVP	Directed	cytokine	180.5543957967264
TNF	MX1	Directed	cytokine	180.5543957967264
TNF	MX2	Directed	cytokine	180.5543957967264
TNF	MYD88	Directed	cytokine	180.5543957967264
TNF	MYH7	Directed	cytokine	180.5543957967264
TNF	MYL6	Directed	cytokine	180.5543957967264
TNF	MYO9B	Directed	cytokine	180.5543957967264
TNF	NAMPT	Directed	cytokine	180.5543957967264
TNF	NCF1	Directed	cytokine	180.5543957967264
TNF	NCF2	Directed	cytokine	180.5543957967264
TNF	NEFH	Directed	cytokine	180.5543957967264
TNF	NES	Directed	cytokine	180.5543957967264
TNF	NEUROG3	Directed	cytokine	180.5543957967264
TNF	NFKB1	Directed	cytokine	180.5543957967264
TNF	NFKB2	Directed	cytokine	180.5543957967264
TNF	NFKBIA	Directed	cytokine	180.5543957967264
TNF	NFKBIB	Directed	cytokine	180.5543957967264
TNF	NFKBIE	Directed	cytokine	180.5543957967264
TNF	NINJ1	Directed	cytokine	180.5543957967264
TNF	NLRP3	Directed	cytokine	180.5543957967264
TNF	NLRP7	Directed	cytokine	180.5543957967264
TNF	NNMT	Directed	cytokine	180.5543957967264
TNF	NOCT	Directed	cytokine	180.5543957967264
TNF	NOD2	Directed	cytokine	180.5543957967264
TNF	NOS2	Directed	cytokine	180.5543957967264
TNF	NR4A3	Directed	cytokine	180.5543957967264
TNF	NRROS	Directed	cytokine	180.5543957967264
TNF	OAS1	Directed	cytokine	180.5543957967264
TNF	OAS2	Directed	cytokine	180.5543957967264
TNF	OAS3	Directed	cytokine	180.5543957967264
TNF	OASL	Directed	cytokine	180.5543957967264
TNF	ODC1	Directed	cytokine	180.5543957967264
TNF	OLR1	Directed	cytokine	180.5543957967264
TNF	OPTN	Directed	cytokine	180.5543957967264
TNF	ORM1	Directed	cytokine	180.5543957967264
TNF	OSCAR	Directed	cytokine	180.5543957967264
TNF	OSM	Directed	cytokine	180.5543957967264
TNF	OSMR	Directed	cytokine	180.5543957967264
TNF	P2RX2	Directed	cytokine	180.5543957967264
TNF	P2RX5	Directed	cytokine	180.5543957967264
TNF	P2RY6	Directed	cytokine	180.5543957967264
TNF	PAK2	Directed	cytokine	180.5543957967264
TNF	PANX1	Directed	cytokine	180.5543957967264
TNF	PARP1	Directed	cytokine	180.5543957967264
TNF	PARP14	Directed	cytokine	180.5543957967264
TNF	PDCD1	Directed	cytokine	180.5543957967264
TNF	PDE4B	Directed	cytokine	180.5543957967264
TNF	PDE6G	Directed	cytokine	180.5543957967264
TNF	PDIA4	Directed	cytokine	180.5543957967264
TNF	PDPN	Directed	cytokine	180.5543957967264
TNF	PGF	Directed	cytokine	180.5543957967264
TNF	PI3	Directed	cytokine	180.5543957967264
TNF	PIGR	Directed	cytokine	180.5543957967264
TNF	PIK3CD	Directed	cytokine	180.5543957967264
TNF	PIK3CG	Directed	cytokine	180.5543957967264
TNF	PIM1	Directed	cytokine	180.5543957967264
TNF	PIM2	Directed	cytokine	180.5543957967264
TNF	PIM3	Directed	cytokine	180.5543957967264
TNF	PKM	Directed	cytokine	180.5543957967264
TNF	PLA1A	Directed	cytokine	180.5543957967264
TNF	PLA2G2A	Directed	cytokine	180.5543957967264
TNF	PLA2G3	Directed	cytokine	180.5543957967264
TNF	PLAAT4	Directed	cytokine	180.5543957967264
TNF	PLAU	Directed	cytokine	180.5543957967264
TNF	PLAUR	Directed	cytokine	180.5543957967264
TNF	PLSCR1	Directed	cytokine	180.5543957967264
TNF	PMAIP1	Directed	cytokine	180.5543957967264
TNF	PML	Directed	cytokine	180.5543957967264
TNF	PPP1R3C	Directed	cytokine	180.5543957967264
TNF	PRKCD	Directed	cytokine	180.5543957967264
TNF	PRL	Directed	cytokine	180.5543957967264
TNF	PROCR	Directed	cytokine	180.5543957967264
TNF	PROK2	Directed	cytokine	180.5543957967264
TNF	PSMA2	Directed	cytokine	180.5543957967264
TNF	PSMB10	Directed	cytokine	180.5543957967264
TNF	PSMB8	Directed	cytokine	180.5543957967264
TNF	PSMB9	Directed	cytokine	180.5543957967264
TNF	PSME1	Directed	cytokine	180.5543957967264
TNF	PSME2	Directed	cytokine	180.5543957967264
TNF	PTAFR	Directed	cytokine	180.5543957967264
TNF	PTGER4	Directed	cytokine	180.5543957967264
TNF	PTGES	Directed	cytokine	180.5543957967264
TNF	PTGS2	Directed	cytokine	180.5543957967264
TNF	PTPN1	Directed	cytokine	180.5543957967264
TNF	PTPN2	Directed	cytokine	180.5543957967264
TNF	PTPRC	Directed	cytokine	180.5543957967264
TNF	PTX3	Directed	cytokine	180.5543957967264
TNF	RAB32	Directed	cytokine	180.5543957967264
TNF	RAC2	Directed	cytokine	180.5543957967264
TNF	RASGRF1	Directed	cytokine	180.5543957967264
TNF	RASSF5	Directed	cytokine	180.5543957967264
TNF	RB1	Directed	cytokine	180.5543957967264
TNF	RELB	Directed	cytokine	180.5543957967264
TNF	RETN	Directed	cytokine	180.5543957967264
TNF	RFLNA	Directed	cytokine	180.5543957967264
TNF	RFTN1	Directed	cytokine	180.5543957967264
TNF	RFX5	Directed	cytokine	180.5543957967264
TNF	RGS1	Directed	cytokine	180.5543957967264
TNF	RGS16	Directed	cytokine	180.5543957967264
TNF	RHBDF2	Directed	cytokine	180.5543957967264
TNF	RIGI	Directed	cytokine	180.5543957967264
TNF	RIPK2	Directed	cytokine	180.5543957967264
TNF	RIPK3	Directed	cytokine	180.5543957967264
TNF	RNASE2	Directed	cytokine	180.5543957967264
TNF	RND1	Directed	cytokine	180.5543957967264
TNF	RND3	Directed	cytokine	180.5543957967264
TNF	RSAD2	Directed	cytokine	180.5543957967264
TNF	RUNX1	Directed	cytokine	180.5543957967264
TNF	RUNX2	Directed	cytokine	180.5543957967264
TNF	S100A10	Directed	cytokine	180.5543957967264
TNF	S100A12	Directed	cytokine	180.5543957967264
TNF	S100A7	Directed	cytokine	180.5543957967264
TNF	S100A7A	Directed	cytokine	180.5543957967264
TNF	S100A8	Directed	cytokine	180.5543957967264
TNF	S100A9	Directed	cytokine	180.5543957967264
