Id	log2FoldChange	padj
ENSG00000281938	1.762	0.00482275436680748
ENSG00000281943	3.655	1.16298058271416e-26
ENSG00000281957	2.423	4.31867085857828e-07
ENSG00000281958	2.711	1.10972410117161e-13
ENSG00000281963	3.923	1.46615996781167e-14
ENSG00000281970	3.472	6.56439940440095e-26
ENSG00000281981	3.889	6.72209843996476e-07
ENSG00000281989	1.556	0.000106582441240146
ENSG00000281991	1.407	0.0121071843968324
ENSG00000282007	2.879	1.712409154364e-10
ENSG00000282019	1.276	1.04804954547328e-05
ENSG00000282040	3.731	3.65312333952618e-36
ENSG00000282054	2.608	8.17287143828941e-11
ENSG00000282064	3.244	2.03416637320064e-12
ENSG00000282078	2.387	9.06393382800189e-11
ENSG00000282098	3.999	7.05311741355696e-27
ENSG00000282133	2.007	4.24447560632083e-07
ENSG00000282147	3.241	1.46338664691118e-27
ENSG00000282154	1.863	4.4142195484748e-06
ENSG00000282173	2.886	1.40420575307578e-14
ENSG00000282179	1.909	8.36145513802358e-07
ENSG00000282184	1.084	0.00267379171398727
ENSG00000282203	3.085	1.85376894553142e-24
ENSG00000282204	3.953	8.5363328711304e-35
ENSG00000282208	4.023	2.15720577433323e-28
ENSG00000282213	1.301	7.26282181390914e-06
ENSG00000282215	2.886	1.40420575307578e-14
ENSG00000282234	3.713	2.67502169919403e-38
ENSG00000282240	2.819	6.60546712638107e-11
ENSG00000282242	3.588	1.65517086112519e-20
ENSG00000282252	3.828	1.68398872989509e-24
ENSG00000282272	2.735	6.23151832585903e-13
ENSG00000282273	2.711	1.10972410117161e-13
ENSG00000282278	1.466	0.00630703387538794
ENSG00000282285	3.624	2.56484669656233e-22
ENSG00000282297	2.311	1.99817671194421e-05
ENSG00000282320	2.387	9.06393382800189e-11
ENSG00000282340	1.597	0.0008883589669983
ENSG00000282353	2.3	9.27888929002267e-05
ENSG00000282354	3.585	4.84342987385918e-10
ENSG00000282371	3.208	2.34761369779939e-18
ENSG00000282380	1.187	0.00271407530579597
ENSG00000282407	2.669	5.42892759123799e-13
ENSG00000282420	1.556	0.000106582441240146
ENSG00000282449	3.404	6.12377785235973e-19
ENSG00000282459	3.797	8.18173969984997e-16
ENSG00000282466	2.057	1.4352684368904e-05
ENSG00000282488	2.774	4.2170226547005e-13
ENSG00000282497	3.529	6.51240813965635e-21
ENSG00000282499	3.866	4.67104614399912e-14
ENSG00000282500	2.007	4.24447560632083e-07
ENSG00000282506	3.479	4.03463204356946e-41
ENSG00000282543	4.23	9.04793989776975e-16
ENSG00000282577	2.311	1.86352733744378e-08
ENSG00000282604	3.531	7.30172867190464e-12
ENSG00000282605	1.616	0.00134881897134626
ENSG00000282607	1.023	2.39166854268709e-07
ENSG00000282608	1.21	1.56480823064506e-14
ENSG00000282618	1.75	2.20118535526469e-05
ENSG00000282621	3.479	4.43010957346955e-12
ENSG00000282624	3.083	1.05281741241097e-28
ENSG00000282628	3.725	1.41569768483631e-49
ENSG00000282684	1.688	5.74612364255426e-06
ENSG00000282711	2.954	2.7818652278538e-14
ENSG00000282719	2.572	1.29498581116806e-15
ENSG00000282730	4.234	4.45349345943757e-26
ENSG00000282771	4.692	5.67591825345011e-27
ENSG00000282777	1.005	0.0139070917409299
ENSG00000282780	1.933	1.19275275044968e-05
ENSG00000282803	3.434	7.45964645949606e-44
ENSG00000282812	4.279	1.00454984775725e-42
ENSG00000282820	1.687	3.06501536020874e-05
ENSG00000282905	1.019	1.73850271885845e-27
ENSG00000282939	4.201	1.82058861421265e-06
ENSG00000283063	2.3	9.27888929002267e-05
ENSG00000283149	1.926	5.03920488378704e-60
ENSG00000283361	2.176	1.959095264632e-06
ENSG00000283515	1.15	0.000149509786470666
ENSG00000283599	1.347	0.000441771963078336
ENSG00000283750	4.579	4.07750003143291e-17
ENSG00000283812	1.24	0.00150223534044337
ENSG00000283852	1.215	2.17009149809667e-07
ENSG00000283934	3.082	6.35567335360325e-115
ENSG00000283961	1.578	0.0205293159418415
ENSG00000284013	1.825	0.00324183862650602
ENSG00000284017	1.67	4.04609640322924e-68
ENSG00000284021	1.618	2.62165056026785e-16
ENSG00000284061	2.477	2.24560745134212e-10
ENSG00000284068	1.058	2.88682835254917e-05
ENSG00000284194	3.958	2.41261750550024e-140
ENSG00000284330	1.701	0.00569122875530522
ENSG00000284342	1.635	0.00511359734125332
ENSG00000284365	1.825	0.00324183862650602
ENSG00000284426	1.635	0.00511359734125332
ENSG00000284468	1.604	1.27035840957013e-28
ENSG00000284487	1.254	0.00520864760783971
ENSG00000284686	1.057	1.28384712762851e-10
ENSG00000284889	3.56	9.30007525587945e-191
ENSG00000284903	1.237	0.0386873433522716
ENSG00000284916	2.453	2.10833669358137e-165
ENSG00000284969	2.25	8.11343365991602e-37
ENSG00000284978	2.306	3.87217810256546e-13
ENSG00000284984	1.453	8.40816842467539e-57
ENSG00000285000	1.964	3.60637367800491e-07
ENSG00000285007	1.329	2.5454661575934e-62
ENSG00000285048	2.312	4.57276390907318e-137
ENSG00000285114	1.645	1.6065324488215e-09
ENSG00000285132	1.243	1.11471510414134e-15
ENSG00000285171	3.761	3.78303436904955e-64
ENSG00000285283	3.951	2.38684212841157e-06
ENSG00000285330	1.75	0.00695334810707067
ENSG00000285369	2.662	1.41342940969676e-11
ENSG00000285376	1.928	1.18593568873791e-05
ENSG00000285379	1.604	2.71714321709166e-66
ENSG00000285433	7.862	2.74135432299272e-36
ENSG00000285443	1.837	8.33004158764515e-83
ENSG00000285446	5.028	4.15902237810838e-21
ENSG00000285777	1.372	0.00215834060968507
ENSG00000285816	1.016	3.45004574008868e-17
ENSG00000285868	1.033	1.43532643033766e-11
ENSG00000285897	1.338	2.04282678167901e-25
ENSG00000285901	1.54	2.46193378569833e-47
ENSG00000286070	1.194	2.75693882094169e-44
ENSG00000286105	1.496	3.57623999672211e-05
ENSG00000286239	2.39	7.933828000301e-14
ENSG00000287856	1.505	3.20691407054791e-69
ENSG00000288133	2.374	9.36428169762861e-10
ENSG00000288145	1.224	4.66304689974571e-63
ENSG00000288165	1.659	0.000644494028404017
ENSG00000288169	2.243	5.9181975517379e-78
ENSG00000288185	2.693	3.19994297899823e-106
ENSG00000288213	1.06	5.8642500568666e-21
ENSG00000288243	2.294	3.21375022662591e-113
ENSG00000288299	1.37	6.3470508493878e-53
ENSG00000288368	1.232	5.9961881921908e-52
ENSG00000288369	1.133	1.23898271358175e-37
ENSG00000288411	4.584	1.47957642603686e-57
ENSG00000288427	1.166	5.98865709050785e-41
ENSG00000288445	1.039	1.61670698578906e-35
ENSG00000288485	1.165	1.69992367657694e-15
ENSG00000288512	1.504	3.12231369372415e-125
ENSG00000288520	2.558	2.18880045807416e-06
ENSG00000288681	3.795	0.000273028736462835
ENSG00000288711	2.227	0.000258396381295409
ENSG00000288825	3.01	2.71352924593827e-18
ENSG00000288859	1.44	1.60929141376053e-05
ENSG00000288867	1.272	1.35895428550041e-05
ENSG00000289690	1.224	3.38327116364178e-15
ENSG00000289701	1.26	8.68234821553069e-29
ENSG00000289721	1.867	5.65923858487199e-15
ENSG00000289723	2.951	1.73456714060114e-17
ENSG00000289746	5.002	1.84157539950356e-107
ENSG00000291237	3.495	1.52003832725925e-154
ENSG00000291380	1.38	2.23977120361652e-64
ENSG00000291420	1.14	1.36219572552847e-63
ENSG00000291479	1.209	0.000492647450462953
ENSG00000291485	3.791	4.70582194421527e-19
ENSG00000291501	2.21	1.03021392843821e-22
ENSG00000291508	1.043	2.01957689921476e-74
ENSG00000291525	1.427	9.40074012650287e-23
ENSG00000291555	4.344	2.35069842668704e-148
ENSG00000291603	3.086	1.25502483714466e-101
ENSG00000291721	1.861	1.63191648954373e-50
ENSG00000291738	3.176	1.55158512628639e-34
ENSG00000291760	2.643	6.73641644444623e-51
ENSG00000291814	2.07	1.18846353633373e-90
ENSG00000291872	3.047	9.03521726594904e-11
ENSG00000291873	2.655	6.26271715180103e-89
ENSG00000291875	3.79	8.24814821497163e-12
ENSG00000291918	3.546	9.71290809211917e-131
ENSG00000291919	2.24	8.48934152753923e-45
ENSG00000291920	3.066	2.1434166711975e-72
ENSG00000291925	1.323	1.04234902083741e-18
ENSG00000291928	1.862	1.46062079673415e-65
ENSG00000291941	1.718	4.2809136418999e-18
ENSG00000291963	1.139	7.54070517797394e-06
ENSG00000291971	1.573	2.62456842733191e-43
ENSG00000291996	1.019	4.03479186129938e-38
ENSG00000292170	1.225	5.70849345136854e-69
ENSG00000292188	1.898	0.00148172533020731
ENSG00000292210	3.259	1.15486001487888e-115
ENSG00000292251	1.281	5.2965555580774e-44
ENSG00000292264	1.436	6.72711895000878e-17
ENSG00000292301	1.257	8.39943398196172e-15
ENSG00000292332	1.591	2.08329406434913e-42
ENSG00000292333	3.329	2.69316111341432e-101
ENSG00000292357	3.228	1.07344175769159e-82
ENSG00000292363	2.069	9.77848978032231e-19
ENSG00000292418	1.678	5.56131941776821e-08
ENSG00000293545	2.766	1.59552123037252e-17
ENSG00000293547	3.932	5.34872857578515e-18
